cust_id-1,CUS_SEX_ID,CUS_STATE,CUS_RU_SINCE_DT,pais
86722,N,RIO DE JANEIRO,2016-06-19 10:42:18,BRASIL
212022,M,N/A,2020-07-15 14:41:22,N/A
58780,N,PARANÁ,2014-12-14 17:10:58,BRASIL
18980,N,SÃO PAULO,2010-06-29 18:06:40,BRASIL
132543,N,PERNAMBUCO,2018-03-17 22:56:45,BRASIL
248666,F,N/A,2021-07-10 15:08:17,N/A
263769,N,N/A,2021-12-29 20:06:33,N/A
192734,N,SÃO PAULO,2020-02-28 16:39:22,BRASIL
204930,N,MINAS GERAIS,2020-06-16 17:22:42,BRASIL
18560,N,SÃO PAULO,2010-05-28 22:41:25,BRASIL
4527,N,SÃO PAULO,2006-01-24 12:15:02,BRASIL
22160,N,SÃO PAULO,2011-02-07 09:17:52,BRASIL
113221,N,SÃO PAULO,2017-07-27 10:30:35,BRASIL
174424,F,N/A,2019-08-18 12:20:02,N/A
241415,N,N/A,2021-04-24 13:20:32,N/A
33438,N,RIO GRANDE DO SUL,2012-08-15 13:43:56,BRASIL
145823,N,SÃO PAULO,2018-09-05 21:04:40,BRASIL
22073,N,N/A,2011-01-31 17:21:43,N/A
155824,M,SÃO PAULO,2019-01-09 19:39:55,BRASIL
204797,N,N/A,2020-06-15 17:47:53,N/A
40490,N,N/A,2013-05-24 13:25:05,N/A
93254,N,SÃO PAULO,2016-09-28 19:41:25,BRASIL
41969,N,DISTRITO FEDERAL,2013-07-17 17:56:04,BRASIL
178145,N,N/A,2019-09-27 00:17:57,N/A
105347,N,SÃO PAULO,2017-04-12 19:31:37,BRASIL
123239,N,N/A,2017-11-27 08:20:21,N/A
148434,N,SÃO PAULO,2018-10-09 08:34:11,BRASIL
104565,N,RIO DE JANEIRO,2017-04-01 20:38:54,BRASIL
248328,N,N/A,2021-07-07 08:02:59,N/A
48965,N,SÃO PAULO,2014-03-22 21:00:01,BRASIL
132681,F,N/A,2018-03-20 10:11:44,N/A
4697,N,SÃO PAULO,2006-02-24 15:56:18,BRASIL
55534,N,N/A,2014-09-28 21:54:34,N/A
155979,M,SERGIPE,2019-01-11 13:58:50,BRASIL
132164,F,N/A,2018-03-13 15:44:31,N/A
251057,N,N/A,2021-08-06 21:53:40,N/A
115205,N,MATO GROSSO,2017-08-20 16:08:13,BRASIL
219750,N,N/A,2020-09-15 17:10:19,N/A
50419,N,SÃO PAULO,2014-05-09 00:32:33,BRASIL
3296,N,SÃO PAULO,2005-06-26 22:04:51,BRASIL
163675,N,N/A,2019-04-18 02:22:43,N/A
234204,N,N/A,2021-02-12 19:42:09,N/A
86324,N,MATO GROSSO,2016-06-12 23:53:44,BRASIL
196932,N,N/A,2020-04-17 19:11:34,N/A
44057,N,N/A,2013-09-27 18:22:13,N/A
196301,M,TEXAS,2020-04-10 23:32:18,OTRO
15479,N,RIO DE JANEIRO,2009-09-15 01:28:28,BRASIL
196511,M,N/A,2020-04-13 12:01:02,N/A
255952,N,N/A,2021-10-06 16:34:40,N/A
97559,N,N/A,2016-12-06 10:02:15,N/A
101161,N,RIO GRANDE DO NORTE,2017-02-05 00:25:12,BRASIL
218833,N,N/A,2020-09-06 15:19:33,N/A
260662,N,N/A,2021-11-26 23:37:33,N/A
152529,N,SÃO PAULO,2018-11-29 01:56:10,BRASIL
46066,N,N/A,2013-12-07 10:22:06,N/A
261069,N,SÃO PAULO,2021-12-01 12:35:03,BRASIL
215966,N,RIO DE JANEIRO,2020-08-11 11:54:30,BRASIL
136931,N,N/A,2018-05-13 08:44:05,N/A
199841,N,MINAS GERAIS,2020-05-13 12:45:30,BRASIL
51936,N,RIO DE JANEIRO,2014-06-24 21:10:15,BRASIL
59778,N,N/A,2015-01-10 20:06:17,N/A
260767,N,N/A,2021-11-28 10:10:35,N/A
246811,N,N/A,2021-06-20 13:02:30,N/A
160225,F,PARANÁ,2019-03-07 11:02:09,BRASIL
179199,N,RIO DE JANEIRO,2019-10-08 18:03:22,BRASIL
35876,N,N/A,2012-11-15 18:48:43,N/A
72010,N,MINAS GERAIS,2015-10-06 22:11:46,BRASIL
26119,N,SÃO PAULO,2011-09-14 18:53:30,BRASIL
188144,M,MINAS GERAIS,2020-01-09 14:37:36,BRASIL
62564,N,MATO GROSSO DO SUL,2015-03-19 04:34:13,BRASIL
245001,N,RIO DE JANEIRO,2021-05-31 18:50:18,BRASIL
170036,M,N/A,2019-07-03 15:20:54,N/A
82124,N,RIO DE JANEIRO,2016-04-07 12:43:46,BRASIL
252761,N,RIO GRANDE DO SUL,2021-08-27 16:17:04,BRASIL
45060,N,N/A,2013-11-03 11:48:59,N/A
108770,N,N/A,2017-05-30 15:38:26,N/A
165330,M,CEARÁ,2019-05-09 20:02:14,BRASIL
74897,N,AMAPÁ,2015-12-01 21:29:14,BRASIL
189314,N,PIAUÍ,2020-01-21 17:02:03,BRASIL
219011,N,N/A,2020-09-08 16:07:55,N/A
150977,N,N/A,2018-11-10 13:04:16,N/A
52146,N,SÃO PAULO,2014-06-30 18:23:55,BRASIL
118253,N,N/A,2017-09-28 20:29:53,N/A
89717,N,SÃO PAULO,2016-08-04 11:54:26,BRASIL
188532,N,PARANÁ,2020-01-13 18:00:20,BRASIL
252578,N,SÃO PAULO,2021-08-25 12:33:49,BRASIL
100470,N,AMAZONAS,2017-01-25 09:50:07,BRASIL
80762,N,SÃO PAULO,2016-03-15 14:33:35,BRASIL
66732,N,RIO DE JANEIRO,2015-06-20 15:58:07,BRASIL
160072,M,N/A,2019-03-05 10:36:36,N/A
134060,M,N/A,2018-04-06 21:32:20,N/A
108976,N,RIO DE JANEIRO,2017-06-02 11:38:47,BRASIL
255865,M,N/A,2021-10-05 14:52:03,N/A
200197,N,MINAS GERAIS,2020-05-16 14:00:44,BRASIL
208936,N,SÃO PAULO,2020-07-05 15:12:53,BRASIL
226885,N,SÃO PAULO,2020-11-26 14:04:30,BRASIL
159242,N,N/A,2019-02-21 17:03:09,N/A
15994,N,RIO DE JANEIRO,2009-10-27 15:59:05,BRASIL
74808,M,MINAS GERAIS,2015-11-30 14:24:50,BRASIL
151397,M,RIO GRANDE DO SUL,2018-11-15 20:04:15,BRASIL
36921,N,RIO DE JANEIRO,2012-12-28 07:58:00,BRASIL
209025,M,MINAS GERAIS,2020-07-05 19:21:18,BRASIL
255618,N,N/A,2021-10-02 10:40:10,N/A
200892,N,N/A,2020-05-21 18:07:39,N/A
255453,N,RIO DE JANEIRO,2021-09-30 14:39:39,BRASIL
118795,N,N/A,2017-10-05 14:39:38,N/A
173382,M,N/A,2019-08-07 14:22:24,N/A
89297,N,SÃO PAULO,2016-07-29 00:35:30,BRASIL
136430,M,N/A,2018-05-07 09:09:14,N/A
127030,N,N/A,2018-01-12 20:42:04,N/A
15756,N,SÃO PAULO,2009-10-08 13:37:25,BRASIL
51437,N,PERNAMBUCO,2014-06-08 18:05:37,BRASIL
245677,N,N/A,2021-06-08 06:48:22,N/A
209783,N,N/A,2020-07-07 13:43:03,N/A
118450,F,SÃO PAULO,2017-10-01 14:13:34,BRASIL
100987,N,SÃO PAULO,2017-02-02 01:07:04,BRASIL
23413,N,SÃO PAULO,2011-04-27 21:02:01,BRASIL
127547,N,N/A,2018-01-18 08:09:00,N/A
44870,N,RIO DE JANEIRO,2013-10-27 10:15:10,BRASIL
109295,N,N/A,2017-06-06 14:59:24,N/A
223985,N,N/A,2020-10-27 18:26:55,N/A
119805,M,N/A,2017-10-18 16:22:02,N/A
188710,F,N/A,2020-01-15 12:39:00,N/A
118084,N,N/A,2017-09-26 17:16:34,N/A
164992,N,RIO GRANDE DO SUL,2019-05-05 20:45:10,BRASIL
188322,N,N/A,2020-01-11 08:31:39,N/A
31713,N,SANTA CATARINA,2012-06-06 11:02:44,BRASIL
127437,N,N/A,2018-01-16 22:19:09,N/A
37428,N,N/A,2013-01-21 09:33:56,N/A
159729,N,N/A,2019-02-28 11:39:22,N/A
111871,N,N/A,2017-07-10 12:07:04,N/A
26620,N,N/A,2011-10-07 07:30:42,N/A
237844,N,SÃO PAULO,2021-03-21 12:56:08,BRASIL
60303,N,N/A,2015-01-23 19:59:56,N/A
237807,N,N/A,2021-03-20 19:14:40,N/A
126607,N,N/A,2018-01-08 12:03:50,N/A
15582,N,PARÁ,2009-09-22 18:24:28,BRASIL
72163,N,N/A,2015-10-09 20:43:09,N/A
127135,N,N/A,2018-01-13 21:42:39,N/A
51478,N,DISTRITO FEDERAL,2014-06-09 17:52:19,BRASIL
178692,M,N/A,2019-10-03 09:52:55,N/A
36214,N,N/A,2012-11-28 18:02:13,N/A
230006,N,N/A,2020-12-29 10:14:28,N/A
16168,N,BAHIA,2009-11-10 13:26:28,BRASIL
178523,N,PARANÁ,2019-10-01 14:18:14,BRASIL
90200,N,MINAS GERAIS,2016-08-12 13:12:07,BRASIL
37734,M,BAHIA,2013-02-01 18:10:12,BRASIL
218744,N,SÃO PAULO,2020-09-05 11:28:49,BRASIL
209445,N,N/A,2020-07-06 19:18:35,N/A
62669,N,MINAS GERAIS,2015-03-21 12:47:35,BRASIL
18017,N,RIO GRANDE DO SUL,2010-04-21 14:46:56,BRASIL
199763,N,N/A,2020-05-12 18:32:54,N/A
18330,N,BAHIA,2010-05-13 19:02:25,BRASIL
126767,N,SÃO PAULO,2018-01-09 22:20:08,BRASIL
144520,M,N/A,2018-08-19 22:23:02,N/A
59865,N,PARANÁ,2015-01-13 00:53:37,BRASIL
66654,N,AMAZONAS,2015-06-18 19:43:27,BRASIL
109236,N,SÃO PAULO,2017-06-05 21:32:36,BRASIL
215703,N,N/A,2020-08-09 00:56:30,N/A
17726,N,RIO DE JANEIRO,2010-03-27 23:21:17,BRASIL
151237,M,MINAS GERAIS,2018-11-13 18:45:55,BRASIL
103577,N,ALAGOAS,2017-03-17 20:50:24,BRASIL
36571,N,N/A,2012-12-13 11:19:31,N/A
215614,N,N/A,2020-08-08 06:58:50,N/A
226490,N,N/A,2020-11-23 10:46:11,N/A
127172,N,N/A,2018-01-14 12:34:54,N/A
97811,N,MINAS GERAIS,2016-12-10 11:57:01,BRASIL
503,N,CEARÁ,2002-01-19 00:00:00,BRASIL
209288,N,N/A,2020-07-06 13:49:29,N/A
151358,N,N/A,2018-11-15 08:07:00,N/A
118336,F,PIAUÍ,2017-09-29 21:06:16,BRASIL
72120,N,SÃO PAULO,2015-10-08 19:57:26,BRASIL
18120,N,SÃO PAULO,2010-04-29 13:33:02,BRASIL
126242,N,DISTRITO FEDERAL,2018-01-04 13:33:14,BRASIL
252148,N,N/A,2021-08-19 21:05:41,N/A
151676,N,N/A,2018-11-19 19:57:56,N/A
71914,N,SÃO PAULO,2015-10-05 09:08:21,BRASIL
66981,N,N/A,2015-06-25 18:06:49,N/A
260717,N,N/A,2021-11-27 15:35:50,N/A
136888,M,N/A,2018-05-12 15:58:59,N/A
201450,N,MINAS GERAIS,2020-05-24 15:54:20,BRASIL
200782,N,RIO DE JANEIRO,2020-05-21 08:45:38,BRASIL
103997,N,SÃO PAULO,2017-03-24 08:40:28,BRASIL
45476,N,N/A,2013-11-18 05:29:17,N/A
72629,N,SÃO PAULO,2015-10-19 17:38:40,BRASIL
36640,N,MATO GROSSO DO SUL,2012-12-15 21:53:23,BRASIL
31006,N,BAHIA,2012-05-04 17:34:27,BRASIL
72423,N,N/A,2015-10-15 15:09:05,N/A
26382,N,ESPÍRITO SANTO,2011-09-26 19:44:58,BRASIL
119389,M,N/A,2017-10-13 11:25:04,N/A
75374,N,SÃO PAULO,2015-12-09 18:43:54,BRASIL
80087,N,SÃO PAULO,2016-03-04 16:10:13,BRASIL
60372,N,PARANÁ,2015-01-25 12:26:03,BRASIL
180242,M,N/A,2019-10-20 21:55:20,N/A
26026,N,RIO DE JANEIRO,2011-09-10 11:52:03,BRASIL
215194,N,N/A,2020-08-05 10:21:02,N/A
90449,N,SÃO PAULO,2016-08-17 05:23:40,BRASIL
170699,N,N/A,2019-07-10 11:07:37,N/A
173492,M,RIO DE JANEIRO,2019-08-08 14:46:46,BRASIL
180918,N,PARANÁ,2019-10-28 20:48:16,BRASIL
59760,N,BAHIA,2015-01-10 06:32:46,BRASIL
187407,F,MINAS GERAIS,2020-01-01 19:51:43,BRASIL
145029,N,MINAS GERAIS,2018-08-26 13:24:39,BRASIL
255279,N,N/A,2021-09-28 15:42:26,N/A
44267,N,PARANÁ,2013-10-04 12:25:03,BRASIL
252326,N,N/A,2021-08-22 11:12:14,N/A
72476,N,MATO GROSSO DO SUL,2015-10-16 13:39:12,BRASIL
82071,N,N/A,2016-04-06 18:17:40,N/A
63131,N,SÃO PAULO,2015-04-01 10:53:46,BRASIL
208483,N,VIRGINIA,2020-07-04 13:34:06,OTRO
244905,N,N/A,2021-05-30 15:04:19,N/A
229851,N,N/A,2020-12-27 12:16:58,N/A
207982,N,N/A,2020-07-03 15:31:06,N/A
247058,N,N/A,2021-06-22 18:45:24,N/A
133459,N,MINAS GERAIS,2018-03-30 06:09:42,BRASIL
165503,N,MINAS GERAIS,2019-05-12 00:13:53,BRASIL
255705,N,N/A,2021-10-03 14:30:34,N/A
26535,N,MINAS GERAIS,2011-10-03 17:31:19,BRASIL
215496,N,N/A,2020-08-07 10:00:25,N/A
44304,N,SÃO PAULO,2013-10-05 15:35:51,BRASIL
108560,N,N/A,2017-05-27 21:32:27,N/A
112118,N,N/A,2017-07-13 07:41:41,N/A
74851,N,RIO DE JANEIRO,2015-12-01 08:39:06,BRASIL
208188,N,N/A,2020-07-03 22:04:36,N/A
36962,N,RIO GRANDE DO SUL,2012-12-31 12:16:22,BRASIL
170095,M,N/A,2019-07-04 08:51:41,N/A
1018,M,SANTA CATARINA,2003-02-23 00:00:00,BRASIL
247227,N,N/A,2021-06-24 15:24:45,N/A
90638,N,N/A,2016-08-20 04:14:22,N/A
252496,F,SÃO PAULO,2021-08-24 13:05:21,BRASIL
188550,N,SANTA CATARINA,2020-01-13 21:09:37,BRASIL
181220,N,BAHIA,2019-10-31 19:14:26,BRASIL
31674,N,RIO GRANDE DO SUL,2012-06-04 17:45:05,BRASIL
67496,M,MINAS GERAIS,2015-07-07 12:55:35,BRASIL
126064,F,SÃO PAULO,2018-01-02 17:15:55,BRASIL
127794,M,N/A,2018-01-20 23:49:00,N/A
51533,N,DISTRITO FEDERAL,2014-06-11 16:04:44,BRASIL
117837,N,SÃO PAULO,2017-09-23 18:03:38,BRASIL
80673,N,SÃO PAULO,2016-03-14 11:28:26,BRASIL
174009,M,N/A,2019-08-14 08:51:42,N/A
127295,N,N/A,2018-01-15 17:39:02,N/A
189296,N,RIO GRANDE DO SUL,2020-01-21 13:40:33,BRASIL
8547,N,PARÁ,2007-08-30 22:33:08,BRASIL
247017,N,N/A,2021-06-22 12:10:51,N/A
188075,F,BAHIA,2020-01-08 21:42:32,BRASIL
223733,N,N/A,2020-10-24 23:36:53,N/A
133797,M,N/A,2018-04-03 17:58:52,N/A
23164,N,SÃO PAULO,2011-04-11 15:14:09,BRASIL
97463,N,MINAS GERAIS,2016-12-04 22:41:33,BRASIL
54608,N,PARANÁ,2014-09-06 17:22:47,BRASIL
45151,N,MARANHÃO,2013-11-05 23:50:06,BRASIL
195634,N,N/A,2020-04-03 16:29:08,N/A
60038,N,N/A,2015-01-16 19:49:41,N/A
218762,N,SÃO PAULO,2020-09-05 14:54:06,BRASIL
109391,N,N/A,2017-06-07 16:01:11,N/A
9070,N,MINAS GERAIS,2007-10-30 14:40:25,BRASIL
111780,N,SANTA CATARINA,2017-07-09 05:34:46,BRASIL
63865,N,SÃO PAULO,2015-04-18 18:09:47,BRASIL
70910,N,SÃO PAULO,2015-09-12 17:10:30,BRASIL
122651,N,SÃO PAULO,2017-11-21 19:48:52,BRASIL
50521,N,N/A,2014-05-12 17:54:34,N/A
86586,N,SANTA CATARINA,2016-06-16 22:45:59,BRASIL
259366,N,N/A,2021-11-15 17:44:31,N/A
13159,N,MATO GROSSO DO SUL,2009-02-18 14:42:03,BRASIL
113478,F,SÃO PAULO,2017-07-30 17:46:45,BRASIL
204375,N,N/A,2020-06-11 18:12:10,N/A
192655,M,N/A,2020-02-27 18:34:48,N/A
130256,M,SÃO PAULO,2018-02-18 21:50:55,BRASIL
59026,N,SÃO PAULO,2014-12-20 18:38:56,BRASIL
112665,N,RIO DE JANEIRO,2017-07-20 09:13:58,BRASIL
86174,N,N/A,2016-06-09 20:03:58,N/A
99385,N,MINAS GERAIS,2017-01-08 10:40:29,BRASIL
241156,N,N/A,2021-04-22 08:54:42,N/A
148355,F,N/A,2018-10-08 10:12:30,N/A
204193,N,N/A,2020-06-10 11:22:54,N/A
256105,F,N/A,2021-10-08 12:02:52,N/A
79160,N,ESPÍRITO SANTO,2016-02-18 10:10:23,BRASIL
145976,N,N/A,2018-09-08 08:55:50,N/A
50338,N,N/A,2014-05-06 01:22:15,N/A
122441,N,GOIÁS,2017-11-19 17:42:49,BRASIL
107862,N,N/A,2017-05-18 19:05:09,N/A
113122,N,N/A,2017-07-26 08:38:40,N/A
192356,N,N/A,2020-02-24 11:00:16,N/A
33081,N,SÃO PAULO,2012-08-01 11:55:11,BRASIL
29962,N,N/A,2012-03-18 22:03:47,N/A
155447,M,N/A,2019-01-05 06:10:19,N/A
241684,N,N/A,2021-04-27 11:07:02,N/A
4954,N,RIO GRANDE DO SUL,2006-04-05 16:33:22,BRASIL
166594,N,N/A,2019-05-24 17:12:01,N/A
105001,N,BAHIA,2017-04-07 15:57:40,BRASIL
123707,N,SANTA CATARINA,2017-12-02 17:44:11,BRASIL
32875,F,RIO DE JANEIRO,2012-07-24 13:27:17,BRASIL
78954,N,N/A,2016-02-14 21:52:06,N/A
3402,N,SÃO PAULO,2005-07-15 08:50:02,BRASIL
163246,M,N/A,2019-04-12 19:50:30,N/A
163079,M,N/A,2019-04-10 13:54:23,N/A
94552,N,RIO DE JANEIRO,2016-10-21 13:06:26,BRASIL
55789,N,ESPÍRITO SANTO,2014-10-04 23:04:24,BRASIL
71411,N,RIO DE JANEIRO,2015-09-23 07:53:30,BRASIL
68167,N,N/A,2015-07-20 12:38:57,N/A
27070,N,N/A,2011-10-27 18:45:29,N/A
155873,N,BAHIA,2019-01-10 11:29:35,BRASIL
112971,N,N/A,2017-07-24 11:54:27,N/A
223045,N,BAHIA,2020-10-17 17:28:32,BRASIL
193488,N,N/A,2020-03-07 21:20:19,N/A
191634,M,SÃO PAULO,2020-02-15 19:13:46,BRASIL
29937,N,TOCANTINS,2012-03-17 14:54:48,BRASIL
104822,N,N/A,2017-04-05 11:03:06,N/A
197347,N,N/A,2020-04-21 14:28:13,N/A
263841,N,N/A,2021-12-30 18:22:00,N/A
193401,M,N/A,2020-03-06 18:55:04,N/A
169869,N,N/A,2019-07-01 22:12:05,N/A
113647,N,MATO GROSSO,2017-08-01 14:55:52,BRASIL
68540,N,GOIÁS,2015-07-26 13:20:00,BRASIL
75998,N,N/A,2015-12-21 20:19:51,N/A
12243,N,SANTA CATARINA,2008-11-03 09:50:43,BRASIL
33382,N,PARANÁ,2012-08-13 18:14:16,BRASIL
228003,N,N/A,2020-12-07 12:43:17,N/A
33588,N,SÃO PAULO,2012-08-21 17:56:42,BRASIL
214389,N,N/A,2020-07-30 09:11:41,N/A
222743,N,N/A,2020-10-14 13:44:46,N/A
122592,N,N/A,2017-11-21 11:06:53,N/A
32962,N,N/A,2012-07-27 08:19:36,N/A
140328,M,N/A,2018-06-28 19:06:14,N/A
137224,M,N/A,2018-05-16 19:56:59,N/A
145767,M,SANTA CATARINA,2018-09-05 09:48:50,BRASIL
184854,N,N/A,2019-12-02 12:55:45,N/A
4769,N,RIO DE JANEIRO,2006-03-06 17:14:23,BRASIL
256192,N,PERNAMBUCO,2021-10-09 16:15:21,BRASIL
107693,N,MATO GROSSO DO SUL,2017-05-16 18:02:19,BRASIL
184347,F,N/A,2019-11-29 07:53:40,N/A
184498,N,N/A,2019-11-29 13:37:29,N/A
95061,N,SÃO PAULO,2016-10-30 09:14:14,BRASIL
169257,N,SÃO PAULO,2019-06-25 17:19:09,BRASIL
93374,N,N/A,2016-10-01 09:06:46,N/A
13262,N,SÃO PAULO,2009-03-04 20:54:00,BRASIL
251104,N,N/A,2021-08-07 18:02:08,N/A
85123,M,N/A,2016-05-23 09:05:52,N/A
41389,N,ALAGOAS,2013-06-27 11:58:27,BRASIL
233938,N,SÃO PAULO,2021-02-10 10:54:43,BRASIL
58829,N,PIAUÍ,2014-12-15 16:39:24,BRASIL
174171,M,GOIÁS,2019-08-15 17:40:16,BRASIL
248409,N,N/A,2021-07-07 19:07:19,N/A
86675,N,N/A,2016-06-18 15:05:29,N/A
227836,N,N/A,2020-12-05 15:24:01,N/A
100198,N,MINAS GERAIS,2017-01-21 07:41:42,BRASIL
108530,M,SÃO PAULO,2017-05-27 15:52:06,BRASIL
104927,N,SANTA CATARINA,2017-04-06 14:58:02,BRASIL
123794,N,SÃO PAULO,2017-12-03 20:06:31,BRASIL
248738,N,N/A,2021-07-11 16:58:20,N/A
263340,N,N/A,2021-12-26 07:14:20,N/A
4616,N,SÃO PAULO,2006-02-12 07:53:51,BRASIL
79249,N,MINAS GERAIS,2016-02-19 13:11:38,BRASIL
214492,N,N/A,2020-07-30 20:51:17,N/A
94371,N,N/A,2016-10-18 18:27:42,N/A
174847,N,MATO GROSSO DO SUL,2019-08-22 14:26:44,BRASIL
27361,N,RIO DE JANEIRO,2011-11-10 17:34:43,BRASIL
174852,M,N/A,2019-08-22 15:48:26,N/A
108379,N,N/A,2017-05-25 13:46:26,N/A
132590,F,SÃO PAULO,2018-03-18 21:42:26,BRASIL
12853,N,MATO GROSSO DO SUL,2009-01-14 21:14:19,BRASIL
163068,N,N/A,2019-04-10 11:31:18,N/A
113172,N,CEARÁ,2017-07-26 18:00:45,BRASIL
191849,M,N/A,2020-02-18 11:36:09,N/A
263173,N,N/A,2021-12-24 10:16:20,N/A
79043,N,N/A,2016-02-16 12:32:13,N/A
63531,N,SÃO PAULO,2015-04-11 11:10:40,BRASIL
259471,N,RONDÔNIA,2021-11-16 18:32:16,BRASIL
21708,N,DISTRITO FEDERAL,2011-01-05 00:00:00,BRASIL
48354,N,PARANÁ,2014-02-27 20:18:26,BRASIL
115462,N,MINAS GERAIS,2017-08-23 13:25:33,BRASIL
4606,N,MINAS GERAIS,2006-02-10 06:21:03,BRASIL
123085,N,SÃO PAULO,2017-11-25 14:00:42,BRASIL
166713,N,N/A,2019-05-26 12:09:48,N/A
50672,N,MATO GROSSO,2014-05-17 09:22:55,BRASIL
259792,M,N/A,2021-11-19 18:03:41,N/A
222536,N,N/A,2020-10-12 10:07:20,N/A
26693,N,MINAS GERAIS,2011-10-10 19:01:00,BRASIL
114955,N,N/A,2017-08-17 13:01:30,N/A
94218,N,N/A,2016-10-15 21:49:00,N/A
132938,N,N/A,2018-03-23 16:22:22,N/A
99997,N,PERNAMBUCO,2017-01-17 20:17:53,BRASIL
30293,N,CEARÁ,2012-04-03 14:52:07,BRASIL
163416,N,SÃO PAULO,2019-04-14 23:46:49,BRASIL
193067,N,N/A,2020-03-03 07:31:04,N/A
234125,N,N/A,2021-02-12 08:50:18,N/A
212586,N,N/A,2020-07-18 19:48:55,N/A
248239,N,N/A,2021-07-06 10:13:34,N/A
169344,F,N/A,2019-06-26 16:52:00,N/A
99691,N,SÃO PAULO,2017-01-12 16:54:19,BRASIL
11404,N,RIO DE JANEIRO,2008-08-06 09:09:11,BRASIL
220108,N,N/A,2020-09-19 02:13:10,N/A
178096,M,N/A,2019-09-26 15:55:44,N/A
56137,N,MINAS GERAIS,2014-10-13 13:20:35,BRASIL
105088,N,N/A,2017-04-09 01:27:28,N/A
74472,N,N/A,2015-11-25 09:46:57,N/A
25377,N,N/A,2011-08-09 23:01:41,N/A
101903,N,MINAS GERAIS,2017-02-16 19:23:40,BRASIL
153000,M,N/A,2018-12-04 17:39:04,N/A
161585,M,N/A,2019-03-22 20:39:33,N/A
53792,N,RIO GRANDE DO NORTE,2014-08-15 13:18:51,BRASIL
110537,N,SÃO PAULO,2017-06-23 11:43:30,BRASIL
224289,N,SÃO PAULO,2020-10-30 18:04:29,BRASIL
15349,N,PARANÁ,2009-09-05 21:38:27,BRASIL
161173,M,N/A,2019-03-18 06:20:26,N/A
235707,N,N/A,2021-02-28 16:01:09,N/A
194895,N,N/A,2020-03-25 14:07:05,N/A
25480,N,SÃO PAULO,2011-08-15 13:00:22,BRASIL
246576,N,N/A,2021-06-17 15:20:34,N/A
97134,N,N/A,2016-11-29 14:16:56,N/A
101712,N,N/A,2017-02-13 20:23:02,N/A
60580,N,GOIÁS,2015-01-30 14:07:23,BRASIL
43414,N,RIO DE JANEIRO,2013-09-04 10:57:29,BRASIL
143333,M,N/A,2018-08-06 11:02:51,N/A
149788,N,N/A,2018-10-25 20:41:43,N/A
160967,N,N/A,2019-03-15 18:02:36,N/A
96917,N,N/A,2016-11-26 11:24:40,N/A
119935,N,N/A,2017-10-20 05:50:24,N/A
88567,N,RIO DE JANEIRO,2016-07-18 14:40:15,BRASIL
224730,N,N/A,2020-11-04 20:21:03,N/A
207080,N,N/A,2020-07-01 08:54:11,N/A
157811,N,N/A,2019-02-03 08:58:25,N/A
110626,N,SÃO PAULO,2017-06-24 16:43:28,BRASIL
73111,N,N/A,2015-10-29 07:33:18,N/A
216899,N,PARANÁ,2020-08-18 22:39:08,BRASIL
171282,N,N/A,2019-07-16 11:11:54,N/A
236516,N,N/A,2021-03-08 19:48:19,N/A
24965,N,N/A,2011-07-21 22:32:44,N/A
125348,N,SÃO PAULO,2017-12-22 17:37:00,BRASIL
72901,N,SÃO PAULO,2015-10-25 07:43:42,BRASIL
120539,F,RIO DE JANEIRO,2017-10-27 22:06:15,BRASIL
24314,N,RIO DE JANEIRO,2011-06-19 22:25:42,BRASIL
83128,N,RIO DE JANEIRO,2016-04-23 19:24:53,BRASIL
179412,M,SÃO PAULO,2019-10-10 23:06:11,BRASIL
261556,N,N/A,2021-12-07 08:47:02,N/A
16618,N,SÃO PAULO,2009-12-17 14:19:33,BRASIL
38326,N,SÃO PAULO,2013-02-26 14:09:53,BRASIL
253321,N,N/A,2021-09-03 20:59:08,N/A
35599,N,SÃO PAULO,2012-11-06 17:42:04,BRASIL
171807,N,N/A,2019-07-21 19:32:49,N/A
207799,N,N/A,2020-07-03 08:26:52,N/A
224901,N,SÃO PAULO,2020-11-06 12:02:50,BRASIL
43117,N,MINAS GERAIS,2013-08-24 20:55:06,BRASIL
253216,N,RIO DE JANEIRO,2021-09-02 15:35:43,BRASIL
224627,N,N/A,2020-11-04 05:54:53,N/A
218103,N,PARÁ,2020-08-30 08:01:30,BRASIL
81155,N,N/A,2016-03-21 21:59:03,N/A
73313,N,SÃO PAULO,2015-11-02 20:02:16,BRASIL
53293,N,N/A,2014-08-02 13:51:43,N/A
74515,N,N/A,2015-11-25 19:48:01,N/A
144209,N,SÃO PAULO,2018-08-16 11:13:26,BRASIL
102431,N,N/A,2017-02-27 22:18:32,N/A
43327,N,SÃO PAULO,2013-09-01 00:27:06,BRASIL
179503,M,N/A,2019-10-12 09:11:25,N/A
116834,N,PERNAMBUCO,2017-09-10 20:32:24,BRASIL
194740,N,N/A,2020-03-22 23:23:40,N/A
217594,N,N/A,2020-08-24 22:15:13,N/A
134613,N,N/A,2018-04-14 09:23:54,N/A
179824,F,N/A,2019-10-16 09:15:02,N/A
88076,N,SANTA CATARINA,2016-07-10 18:12:16,BRASIL
116939,N,N/A,2017-09-11 22:25:03,N/A
182219,N,N/A,2019-11-11 16:58:12,N/A
74167,N,RIO DE JANEIRO,2015-11-19 12:36:35,BRASIL
102237,N,N/A,2017-02-23 12:08:59,N/A
52272,N,RIO GRANDE DO SUL,2014-07-04 14:40:47,BRASIL
