cust_id-1;CUS_SEX_ID;CUS_STATE;CUS_RU_SINCE_DT
260547;N;;2021-11-26 06:21:44
37534;N;BR-MG;2013-01-24 21:35:29
188709;M;BR-PE;2020-01-15 12:29:19
71858;N;BR-RS;2015-10-03 15:16:40
74811;N;BR-MG;2015-11-30 16:07:11
111879;N;BR-SP;2017-07-10 13:35:24
188638;M;VIRGINIA;2020-01-14 18:39:49
8594;N;BR-CE;2007-09-05 16:19:32
247114;N;;2021-06-23 11:27:47
90884;N;;2016-08-23 21:03:31
82022;N;;2016-04-05 22:15:36
25947;N;BR-SP;2011-09-06 04:51:20
230108;M;;2020-12-30 12:38:39
151588;M;;2018-11-18 15:38:18
127335;N;;2018-01-16 05:36:45
236748;N;;2021-03-10 20:33:30
51644;N;BR-GO;2014-06-15 15:29:00
201028;N;;2020-05-22 12:30:56
170142;M;BR-RN;2019-07-04 14:44:16
101251;N;BR-SP;2017-02-06 20:47:05
201197;N;;2020-05-23 10:22:28
152105;F;;2018-11-23 19:55:03
158893;N;BR-PR;2019-02-17 06:51:54
252915;N;;2021-08-30 10:40:23
36213;N;BR-MS;2012-11-28 18:00:16
255617;N;;2021-10-02 10:38:58
109292;N;;2017-06-06 14:38:17
89892;N;;2016-08-07 19:02:21
208031;N;;2020-07-03 17:13:26
260967;N;;2021-11-30 09:05:51
133538;F;BR-ES;2018-03-31 09:03:07
260458;N;;2021-11-25 14:15:02
188535;M;;2020-01-13 18:58:54
215759;N;BR-RS;2020-08-09 17:36:57
127132;N;BR-SP;2018-01-13 21:12:17
84;N;BR-SP;2000-03-19 00:00:00
46065;N;;2013-12-07 08:43:39
195985;F;;2020-04-07 15:41:15
244977;N;;2021-05-31 14:38:37
119468;N;BR-SP;2017-10-14 14:04:26
59777;N;BR-AM;2015-01-10 17:39:11
247484;N;;2021-06-27 18:45:03
67234;N;BR-DF;2015-07-01 12:32:28
226530;N;;2020-11-23 16:23:04
178862;F;;2019-10-04 22:05:25
108616;N;;2017-05-28 18:05:57
160075;N;;2019-03-05 11:35:03
151398;N;BR-CE;2018-11-15 20:05:30
90203;N;BR-SP;2016-08-12 13:17:00
45564;N;;2013-11-20 14:03:51
196302;F;BR-SP;2020-04-10 23:42:26
227055;M;;2020-11-27 19:06:57
245002;N;;2021-05-31 19:01:19
22569;N;BR-MG;2011-03-05 13:35:09
236645;N;;2021-03-10 05:54:59
252247;M;;2021-08-21 08:33:12
90354;N;;2016-08-15 16:46:00
82228;N;;2016-04-09 09:04:25
51477;N;BR-SP;2014-06-09 17:37:40
72214;N;BR-PA;2015-10-11 11:02:54
151503;N;;2018-11-17 10:30:51
187994;N;BR-SP;2020-01-08 06:23:46
209273;N;BR-BA;2020-07-06 13:05:51
136260;M;;2018-05-04 19:01:51
601;M;BR-SP;2002-05-13 00:00:00
237249;N;BR-MT;2021-03-15 16:44:40
125992;N;;2018-01-01 22:38:21
180974;F;;2019-10-29 12:04:58
7392;N;BR-SP;2007-04-07 10:42:21
82745;N;BR-SP;2016-04-17 17:11:28
118087;N;BR-SC;2017-09-26 17:37:00
141195;N;;2018-07-10 17:40:35
107779;N;BR-MA;2017-05-17 18:57:59
27622;N;BR-SP;2011-11-23 08:58:42
183379;N;BR-BA;2019-11-23 12:48:33
214742;N;;2020-08-01 19:48:43
130519;F;;2018-02-21 19:19:49
222644;N;BR-SC;2020-10-13 14:17:05
228109;N;;2020-12-08 12:02:12
71668;N;;2015-09-29 10:14:43
145609;N;BR-BA;2018-09-03 14:57:27
240885;N;;2021-04-19 15:55:02
234378;N;;2021-02-14 19:07:23
68114;N;BR-MG;2015-07-19 13:06:37
59285;N;BR-SP;2014-12-28 20:30:09
21963;N;BR-RJ;2011-01-23 00:32:10
140500;M;;2018-07-01 06:29:35
227753;N;BR-PE;2020-12-04 15:41:10
122702;N;;2017-11-22 12:55:34
11988;N;BR-MT;2008-10-04 14:47:48
140591;M;;2018-07-02 08:05:04
259105;N;;2021-11-12 22:01:29
21657;N;BR-RS;2011-01-02 09:53:40
41464;N;;2013-06-30 11:07:32
33434;N;BR-MG;2012-08-15 12:31:19
18564;N;BR-SE;2010-05-29 11:17:17
247809;M;BR-SP;2021-07-01 12:52:13
63788;N;;2015-04-16 21:27:49
30715;N;;2012-04-23 09:15:57
50270;N;BR-GO;2014-05-04 18:27:26
233278;N;BR-AL;2021-02-03 10:33:17
76669;N;BR-MG;2016-01-06 08:31:16
242462;N;;2021-05-05 10:13:41
240732;N;BR-SP;2021-04-17 23:03:03
132539;N;;2018-03-17 22:23:24
256149;N;;2021-10-08 23:38:18
75810;N;BR-SP;2015-12-18 03:08:38
112869;N;BR-SP;2017-07-22 18:10:26
94628;N;BR-SP;2016-10-22 22:43:31
156482;N;BR-SP;2019-01-17 10:53:12
48158;N;BR-BA;2014-02-21 13:26:11
130593;N;;2018-02-22 15:07:39
22077;N;BR-MS;2011-02-01 00:00:00
205346;N;;2020-06-19 17:35:57
12607;N;BR-RJ;2008-12-12 06:57:38
196928;M;;2020-04-17 18:48:55
71517;N;;2015-09-25 16:49:36
228260;N;;2020-12-09 17:51:53
192801;N;;2020-02-29 11:34:34
18976;N;BR-MG;2010-06-29 14:59:59
12896;N;BR-PB;2009-01-19 11:39:46
256455;N;;2021-10-13 12:00:44
11376;N;BR-SP;2008-08-03 19:10:08
232545;N;BR-MG;2021-01-26 19:14:50
163323;N;;2019-04-13 20:02:42
219453;N;;2020-09-13 09:04:29
58776;N;BR-MG;2014-12-14 15:53:25
79515;N;BR-MA;2016-02-24 07:38:34
248823;N;BR-SP;2021-07-12 17:14:08
99735;N;BR-PB;2017-01-13 15:20:26
234275;N;;2021-02-13 15:10:57
233157;N;BR-PR;2021-02-02 11:37:22
212845;N;BR-PE;2020-07-20 17:05:36
163679;M;;2019-04-18 06:57:30
30208;N;BR-GO;2012-03-29 21:30:17
137487;M;;2018-05-20 11:39:42
251882;N;;2021-08-17 09:01:06
105084;N;;2017-04-08 23:35:29
104561;N;BR-MG;2017-04-01 19:40:46
177847;N;;2019-09-23 19:22:58
205680;N;;2020-06-22 21:23:57
22164;N;BR-SC;2011-02-07 14:02:46
145714;F;;2018-09-04 17:30:48
219247;M;;2020-09-10 22:18:58
18477;N;BR-SP;2010-05-24 14:04:54
12694;M;BR-SP;2008-12-22 08:09:40
93926;N;BR-SP;2016-10-10 18:43:57
184055;M;;2019-11-28 10:19:43
162816;N;BR-SP;2019-04-07 14:18:06
130181;F;;2018-02-18 00:18:10
165939;N;BR-MS;2019-05-16 19:03:25
130696;F;;2018-02-23 17:13:25
219540;N;;2020-09-13 23:55:32
169340;F;;2019-06-26 16:18:36
248332;N;BR-PE;2021-07-07 08:58:36
94976;N;BR-PA;2016-10-28 12:44:23
107768;N;BR-RS;2017-05-17 16:24:37
166241;N;BR-PE;2019-05-20 19:54:55
130092;M;;2018-02-16 22:16:47
4523;N;BR-BA;2006-01-23 23:15:52
123338;N;BR-MG;2017-11-28 07:53:44
256366;M;NEW JERSEY;2021-10-12 04:08:02
169095;F;BR-SP;2019-06-23 21:47:46
3300;N;BR-SP;2005-06-28 09:12:12
192202;N;;2020-02-22 00:20:02
130931;N;BR-DF;2018-02-26 15:59:03
4701;N;BR-MG;2006-02-25 19:14:01
155289;N;BR-AC;2019-01-03 12:33:23
114700;N;;2017-08-14 19:13:09
123541;M;BR-SP;2017-11-30 18:45:18
4176;N;BR-ES;2005-11-22 12:06:21
70658;N;BR-PB;2015-09-07 13:34:40
169944;N;;2019-07-02 17:43:24
26946;N;BR-SP;2011-10-21 11:50:05
115706;N;;2017-08-26 19:56:30
162985;N;BR-SP;2019-04-09 14:56:09
108124;N;BR-MG;2017-05-22 13:30:40
219952;N;;2020-09-17 16:06:51
48613;N;BR-BA;2014-03-10 19:14:29
241063;N;VIRGINIA;2021-04-21 09:46:42
154772;F;;2018-12-26 13:03:50
50597;F;;2014-05-14 19:43:20
93250;N;;2016-09-28 19:12:02
22470;N;;2011-02-26 21:10:26
242106;N;;2021-05-01 09:36:10
108277;N;;2017-05-24 10:46:01
132685;N;;2018-03-20 12:18:16
59386;N;BR-SP;2014-12-31 15:34:20
122760;N;;2017-11-22 20:46:00
256257;N;;2021-10-10 16:33:04
203977;N;BR-PI;2020-06-08 19:49:54
55678;N;BR-SP;2014-10-02 11:09:27
197515;N;;2020-04-23 00:13:42
104631;N;;2017-04-02 18:36:01
70975;N;;2015-09-14 10:07:25
133081;N;;2018-03-25 16:46:32
122156;N;;2017-11-16 09:58:18
27355;N;;2011-11-10 11:07:33
178058;N;;2019-09-26 09:52:01
21773;N;BR-PR;2011-01-10 00:00:00
50225;M;BR-RJ;2014-05-03 08:43:32
177543;N;;2019-09-20 01:10:01
99665;N;;2017-01-12 10:36:36
174387;N;;2019-08-18 00:25:07
76004;N;BR-RN;2015-12-21 23:39:07
140777;M;;2018-07-04 20:04:02
11794;N;BR-SP;2008-09-13 14:33:17
55944;N;BR-RR;2014-10-08 23:17:33
79453;N;;2016-02-23 09:26:29
183960;N;BR-SP;2019-11-27 18:28:02
50634;N;;2014-05-15 17:37:07
64334;N;BR-SP;2015-04-29 12:59:31
132230;M;BR-PR;2018-03-14 10:00:47
177955;N;BR-RJ;2019-09-25 09:45:00
214544;N;;2020-07-31 10:59:15
93833;N;BR-SC;2016-10-08 23:41:26
115605;N;BR-RS;2017-08-25 12:32:38
4461;N;BR-RJ;2006-01-11 21:53:12
163737;N;;2019-04-18 20:39:56
219305;N;BR-SP;2020-09-11 13:18:51
248728;N;;2021-07-11 14:50:18
177880;M;;2019-09-24 12:09:08
227476;N;BR-GO;2020-12-02 00:21:26
215019;N;BR-PR;2020-08-03 22:57:36
222345;N;BR-SP;2020-10-09 20:02:17
155231;N;BR-SP;2019-01-02 20:30:21
183857;M;;2019-11-27 07:27:34
196911;N;BR-SP;2020-04-17 17:31:34
105281;N;;2017-04-11 20:23:48
11597;N;BR-PB;2008-08-26 11:52:32
33703;N;BR-SP;2012-08-26 17:53:39
251169;M;;2021-08-08 19:54:06
86518;N;BR-SP;2016-06-15 19:35:16
155556;N;BR-SC;2019-01-06 15:33:21
220150;N;;2020-09-19 14:57:43
132747;M;BR-MG;2018-03-21 10:21:58
4246;N;BR-PB;2005-12-05 10:45:35
233464;N;;2021-02-04 21:03:22
191656;M;;2020-02-16 09:14:48
169192;N;BR-SC;2019-06-25 00:11:07
63672;N;BR-RJ;2015-04-14 10:51:56
241605;N;;2021-04-26 15:53:38
123148;N;BR-PR;2017-11-26 10:34:35
33027;N;BR-AP;2012-07-30 09:55:38
169911;N;;2019-07-02 12:27:42
85177;N;;2016-05-23 20:09:37
13149;N;BR-RJ;2009-02-17 13:02:40
169548;N;BR-SP;2019-06-28 17:21:03
147892;M;;2018-10-02 09:18:40
3965;N;BR-SP;2005-10-17 12:04:36
227389;M;BR-MS;2020-12-01 07:45:38
177777;M;BR-PR;2019-09-22 23:51:43
68486;N;BR-AM;2015-07-25 10:14:16
3545;N;BR-RS;2005-08-09 09:53:40
122657;N;;2017-11-21 21:01:24
79604;N;;2016-02-25 11:46:50
107671;N;BR-AM;2017-05-16 14:34:34
156287;F;;2019-01-15 11:38:19
122586;N;;2017-11-21 10:16:05
174490;N;;2019-08-19 09:25:46
32849;N;BR-MG;2012-07-23 18:07:28
108186;N;BR-RJ;2017-05-23 08:33:44
147686;N;BR-BA;2018-09-29 15:32:22
248007;N;;2021-07-03 17:00:03
49031;N;BR-RS;2014-03-25 07:51:40
169701;N;BR-RN;2019-06-30 11:41:53
21599;N;BR-SP;2010-12-27 18:34:08
212729;N;;2020-07-19 22:01:43
155049;N;;2018-12-30 16:50:27
122245;N;BR-SP;2017-11-17 11:17:37
3106;N;BR-RJ;2005-05-17 21:44:38
113287;N;;2017-07-28 04:35:47
4052;N;BR-RJ;2005-10-30 13:19:40
163014;N;;2019-04-09 18:39:08
185214;F;BR-SE;2019-12-05 19:46:09
263620;N;;2021-12-28 12:40:50
132143;N;;2018-03-13 09:51:11
123649;N;;2017-12-01 22:28:50
93654;N;;2016-10-05 21:44:08
41068;N;BR-SP;2013-06-16 13:35:23
86528;N;BR-SP;2016-06-16 00:30:27
233130;N;BR-MG;2021-02-02 07:51:38
112675;N;;2017-07-20 10:07:42
76352;N;BR-RJ;2015-12-29 19:32:51
94781;N;BR-SP;2016-10-25 10:24:43
242044;N;;2021-04-30 13:15:04
99331;N;;2017-01-07 09:19:54
155762;M;;2019-01-08 23:50:57
12624;N;BR-RJ;2008-12-13 10:56:32
148240;M;BR-MG;2018-10-06 13:32:27
112778;N;;2017-07-21 12:45:00
174700;M;;2019-08-21 10:26:06
19174;N;BR-SC;2010-07-13 15:35:05
137878;N;BR-MG;2018-05-26 01:25:04
259356;N;;2021-11-15 16:05:57
256780;M;;2021-10-16 22:48:16
241096;N;;2021-04-21 14:38:02
240794;N;BR-ES;2021-04-18 20:05:25
13300;N;BR-SP;2009-03-09 16:36:37
140608;M;;2018-07-02 13:56:41
205243;M;;2020-06-18 21:55:18
21750;N;BR-SP;2011-01-08 10:14:28
55841;N;;2014-10-06 14:29:05
203506;N;;2020-06-04 21:47:26
34101;N;BR-RJ;2012-09-10 15:49:53
121413;M;BR-TO;2017-11-07 23:22:45
148601;N;;2018-10-10 22:17:29
213369;N;;2020-07-23 13:12:39
228848;N;BR-MG;2020-12-15 18:01:34
124727;N;BR-MG;2017-12-14 14:24:34
234636;N;BR-RJ;2021-02-17 13:41:39
139099;N;BR-RS;2018-06-12 12:57:36
65489;N;;2015-05-25 08:36:30
96240;N;;2016-11-17 16:03:15
34410;N;BR-AC;2012-09-24 02:03:16
33895;N;BR-MA;2012-09-03 07:33:22
162032;N;;2019-03-28 13:39:29
20585;N;BR-SP;2010-10-18 20:05:15
138244;M;BR-SP;2018-05-31 20:18:31
157618;N;;2019-01-31 17:11:15
49674;N;;2014-04-14 12:18:19
29273;N;;2012-02-12 13:22:58
240136;N;;2021-04-12 17:50:03
262998;F;;2021-12-23 00:31:28
197913;N;;2020-04-26 17:34:17
95741;N;BR-MT;2016-11-09 16:24:27
50161;N;BR-SP;2014-04-30 19:26:10
258855;N;;2021-11-10 13:27:11
139405;N;;2018-06-16 14:41:58
185836;M;;2019-12-12 06:49:52
183125;M;;2019-11-20 17:08:57
99178;N;BR-SP;2017-01-04 14:22:32
106995;N;;2017-05-06 22:15:10
84006;N;;2016-05-06 22:18:45
20176;M;BR-SP;2010-09-20 10:03:31
65400;N;BR-SP;2015-05-22 20:55:23
257850;N;;2021-10-29 18:17:10
258435;N;;2021-11-05 19:35:06
157119;N;BR-AM;2019-01-25 15:23:51
262829;N;BR-MG;2021-12-21 11:02:26
176033;N;BR-MA;2019-09-04 00:08:57
146795;M;;2018-09-17 19:15:39
124307;N;BR-RJ;2017-12-09 15:08:49
193578;N;;2020-03-09 09:12:42
131097;N;;2018-02-28 12:14:49
262491;N;;2021-12-17 21:58:46
257640;N;BR-PR;2021-10-27 18:01:40
5636;N;BR-PA;2006-07-26 07:26:07
95238;N;;2016-11-02 07:03:52
262642;N;;2021-12-19 13:26:28
78530;N;BR-SP;2016-02-07 01:56:39
13881;N;BR-RJ;2009-05-06 13:41:46
95407;N;;2016-11-04 14:05:07
257228;N;BR-PE;2021-10-22 14:35:00
213035;N;;2020-07-21 16:55:02
232092;N;BR-SP;2021-01-21 21:13:12
194190;N;;2020-03-16 14:47:16
211344;N;;2020-07-12 16:39:25
57324;N;BR-SC;2014-11-12 08:27:25
28082;N;BR-MG;2011-12-13 18:15:05
249098;M;;2021-07-15 15:30:28
176202;M;;2019-09-05 19:58:32
249925;N;;2021-07-25 12:32:58
138413;N;BR-GO;2018-06-03 11:50:24
120904;N;;2017-11-01 20:04:12
149391;F;;2018-10-20 22:46:28
121114;N;BR-SP;2017-11-04 09:41:39
167313;M;BR-MA;2019-06-02 22:40:02
5129;N;BR-SP;2006-05-08 13:47:01
124097;N;BR-CE;2017-12-07 08:35:45
206047;N;BR-RJ;2020-06-25 23:35:14
50008;N;BR-SP;2014-04-25 06:43:40
49660;N;BR-RN;2014-04-13 15:27:15
95755;N;;2016-11-09 19:04:34
257438;N;;2021-10-25 12:43:34
249774;N;;2021-07-23 11:14:04
28228;N;BR-SP;2011-12-20 22:35:53
2374;N;BR-SP;2004-11-24 08:33:20
2237;N;BR-SP;2004-10-20 16:58:06
64885;N;BR-SP;2015-05-12 09:50:52
258346;N;;2021-11-04 20:07:37
5805;N;BR-MT;2006-08-21 19:34:18
47381;N;BR-GO;2014-01-25 17:11:23
211869;N;;2020-07-14 19:48:28
115975;N;;2017-08-30 00:33:08
121267;F;;2017-11-06 11:33:18
221508;M;;2020-10-01 20:23:25
107518;N;;2017-05-14 10:39:01
203680;N;;2020-06-06 11:07:29
42248;N;BR-PA;2013-07-26 13:45:57
92187;N;BR-MG;2016-09-12 05:20:15
153805;M;BR-SP;2018-12-12 08:11:35
121580;N;BR-RO;2017-11-09 17:27:22
249607;N;;2021-07-21 09:57:07
182616;N;BR-PA;2019-11-15 13:28:13
221206;N;;2020-09-29 10:31:58
49827;N;BR-MS;2014-04-20 10:04:23
121790;M;BR-BA;2017-11-12 09:43:09
175859;N;BR-PR;2019-09-02 16:41:30
242865;N;;2021-05-09 12:24:46
28925;N;BR-SC;2012-01-26 00:24:55
116643;M;;2017-09-07 15:50:01
228514;N;;2020-12-12 08:39:28
84944;N;;2016-05-20 16:37:42
69723;N;BR-SP;2015-08-18 17:41:15
34616;N;BR-SP;2012-10-01 10:52:11
78237;N;;2016-02-02 07:19:35
138761;N;BR-ES;2018-06-07 21:45:01
105601;N;BR-MG;2017-04-16 14:03:01
250302;N;;2021-07-29 16:53:20
156950;F;;2019-01-23 13:47:31
27721;N;BR-SC;2011-11-27 17:42:13
248920;N;;2021-07-13 18:58:59
34204;N;BR-PE;2012-09-14 21:05:23
113852;N;BR-RJ;2017-08-03 18:27:28
42074;N;BR-SP;2013-07-21 13:06:43
107013;N;;2017-05-07 09:09:20
213876;N;;2020-07-26 19:55:20
203012;N;;2020-06-01 19:03:25
56855;M;BR-GO;2014-10-31 20:11:23
198589;N;;2020-05-02 16:11:25
235048;N;;2021-02-22 06:25:04
228610;N;;2020-12-13 10:42:22
124780;N;;2017-12-15 06:03:05
105587;N;;2017-04-16 10:27:58
87241;N;;2016-06-27 16:32:00
234796;N;;2021-02-19 08:47:30
39895;N;BR-PI;2013-05-01 11:59:39
84770;N;BR-PE;2016-05-18 13:40:24
250387;N;;2021-07-30 15:45:55
149373;M;;2018-10-20 19:12:16
121153;N;;2017-11-04 16:59:20
124478;N;BR-SP;2017-12-11 17:00:04
113948;N;BR-MG;2017-08-05 09:33:49
29520;N;BR-SP;2012-02-26 14:47:21
76937;N;BR-RO;2016-01-10 20:08:18
76832;N;;2016-01-08 21:37:42
156703;M;;2019-01-20 09:58:03
2626;N;BR-SP;2005-01-31 21:24:14
203254;N;BR-SP;2020-06-03 06:18:54
175116;N;;2019-08-25 16:44:16
114410;N;BR-SP;2017-08-10 19:15:37
228957;N;BR-RS;2020-12-16 18:52:26
153663;M;;2018-12-10 15:50:27
49244;N;BR-SP;2014-03-31 20:06:28
21142;N;BR-MG;2010-11-27 11:13:23
124058;N;BR-SP;2017-12-06 19:00:17
162319;N;;2019-04-01 11:32:13
185783;M;;2019-12-11 17:34:28
47132;N;BR-SP;2014-01-16 21:30:11
176618;M;;2019-09-10 10:58:14
34158;N;BR-MS;2012-09-12 21:19:35
14027;N;BR-PE;2009-05-19 18:46:25
6052;N;BR-BA;2006-09-26 07:07:33
87451;F;BR-SP;2016-06-30 20:28:58
33941;N;BR-SP;2012-09-04 10:15:38
231832;N;;2021-01-19 11:50:09
56908;N;BR-MG;2014-11-02 14:51:40
263076;N;;2021-12-23 15:45:14
87661;N;;2016-07-04 13:32:40
139177;N;BR-SP;2018-06-13 17:47:50
50090;N;BR-SP;2014-04-28 12:31:46
213716;N;BR-PR;2020-07-25 16:22:37
20635;N;BR-BA;2010-10-22 21:10:01
157156;M;;2019-01-25 23:57:12
203264;N;;2020-06-03 09:31:25
231523;N;;2021-01-15 19:56:21
5371;N;BR-SE;2006-06-16 19:54:26
213807;N;;2020-07-26 11:44:32
213104;N;;2020-07-22 06:49:10
105761;N;;2017-04-18 13:21:08
191176;N;BR-BA;2020-02-10 23:55:08
242922;N;BR-SP;2021-05-10 06:38:32
205869;N;;2020-06-24 15:04:21
211403;N;;2020-07-12 21:30:40
206368;N;;2020-06-28 08:09:46
131307;M;;2018-03-02 15:06:23
191073;F;;2020-02-09 21:13:44
193649;N;;2020-03-10 08:09:03
220566;N;BR-SP;2020-09-23 14:06:18
11140;N;BR-SC;2008-07-08 11:29:35
92749;N;BR-SP;2016-09-20 21:13:34
105690;N;;2017-04-17 18:07:54
56552;N;BR-SP;2014-10-23 19:42:31
41985;N;BR-MG;2013-07-18 09:06:35
262902;N;;2021-12-21 19:21:47
146736;M;BR-SP;2018-09-17 10:01:33
29021;N;BR-SP;2012-01-30 12:24:41
99018;N;BR-MS;2017-01-01 22:44:43
213282;N;;2020-07-22 21:48:04
176451;N;BR-RJ;2019-09-08 17:01:36
154569;N;BR-GO;2018-12-22 18:59:18
42661;N;BR-SP;2013-08-10 10:32:43
68637;N;BR-MG;2015-07-28 08:02:33
167980;N;;2019-06-10 18:52:17
167064;N;BR-SP;2019-05-30 20:04:35
70495;N;;2015-09-03 12:27:28
131513;N;BR-RS;2018-03-05 11:55:55
47939;N;BR-SP;2014-02-13 22:54:27
64903;N;BR-DF;2015-05-12 13:58:55
240211;N;;2021-04-13 12:15:48
129159;M;;2018-02-05 20:51:45
77170;N;BR-MG;2016-01-14 13:43:51
257889;N;;2021-10-30 10:14:18
106746;N;;2017-05-03 10:23:47
166961;M;;2019-05-29 15:19:36
175269;M;BR-BA;2019-08-27 12:04:55
149039;M;BR-SC;2018-10-16 18:48:02
162128;F;BR-PR;2019-03-29 19:59:29
232046;N;;2021-01-21 14:55:59
96171;N;;2016-11-16 15:14:52
177127;N;BR-MG;2019-09-15 18:05:49
98915;N;BR-SP;2016-12-29 19:35:40
213209;N;BR-MG;2020-07-22 16:09:43
98414;N;BR-BA;2016-12-20 07:53:26
262751;M;;2021-12-20 16:29:49
183207;M;BR-BA;2019-11-21 16:17:43
147261;N;BR-SP;2018-09-23 18:39:17
221412;N;;2020-09-30 21:22:34
65137;N;BR-CE;2015-05-17 01:43:27
77275;N;;2016-01-16 10:19:04
220768;N;;2020-09-25 10:32:38
28493;N;BR-RJ;2012-01-04 21:20:42
194439;N;BR-SC;2020-03-19 04:03:02
203602;N;;2020-06-05 17:48:04
168819;M;;2019-06-20 14:59:00
262395;N;;2021-12-16 22:41:16
250188;N;;2021-07-28 12:09:12
239710;N;;2021-04-08 15:53:45
193827;N;;2020-03-11 21:48:21
115726;N;BR-SP;2017-08-27 07:44:38
98709;N;BR-PI;2016-12-26 07:45:03
211823;N;BR-SP;2020-07-14 16:22:53
87136;N;BR-DF;2016-06-25 20:54:55
146841;N;;2018-09-18 08:51:57
232252;N;BR-RJ;2021-01-23 17:53:52
186298;M;;2019-12-17 12:00:09
49923;N;;2014-04-22 19:55:26
5202;N;BR-RJ;2006-05-19 20:42:30
153965;N;;2018-12-13 22:26:40
130893;N;;2018-02-26 09:59:24
137521;N;BR-SP;2018-05-20 19:07:45
49110;N;BR-SP;2014-03-27 13:25:31
163379;M;;2019-04-14 14:46:03
99935;N;BR-PR;2017-01-16 22:53:08
227436;N;;2020-12-01 15:50:39
250914;N;;2021-08-05 13:03:41
204743;M;;2020-06-15 09:21:45
75957;N;BR-PI;2015-12-21 09:21:53
50377;N;BR-RJ;2014-05-07 10:27:44
147788;F;;2018-09-30 21:23:44
214593;N;BR-MA;2020-07-31 17:24:35
168976;F;BR-RJ;2019-06-22 11:00:40
193298;N;;2020-03-05 16:50:37
241469;N;;2021-04-24 21:47:39
76611;N;BR-PI;2016-01-05 09:46:50
184610;M;BR-BA;2019-11-29 19:31:55
219893;N;;2020-09-17 00:05:58
234214;N;BR-SP;2021-02-12 21:04:38
71022;N;BR-PR;2015-09-15 00:15:49
63721;N;BR-SP;2015-04-15 12:01:27
56025;N;BR-RO;2014-10-10 18:54:12
232868;N;;2021-01-30 08:27:17
177535;M;BR-SP;2019-09-19 21:32:25
233211;N;;2021-02-02 18:19:45
93397;N;;2016-10-01 15:51:39
27505;N;;2011-11-17 13:37:16
248260;N;;2021-07-06 13:33:03
75804;N;BR-BA;2015-12-17 21:33:15
3973;N;BR-SP;2005-10-18 11:25:34
132897;N;;2018-03-23 06:55:35
166390;N;;2019-05-22 12:09:38
48772;N;BR-SP;2014-03-16 18:27:08
259254;M;;2021-11-14 12:24:50
22186;N;BR-MG;2011-02-08 16:26:04
105401;N;BR-SE;2017-04-13 15:01:17
256505;M;;2021-10-13 20:07:58
145829;N;BR-SC;2018-09-05 22:07:29
108336;N;BR-SP;2017-05-24 22:26:34
76305;N;BR-SP;2015-12-28 22:28:15
59307;N;BR-MG;2014-12-29 09:56:42
233216;N;;2021-02-02 18:46:37
3187;N;BR-RJ;2005-06-02 08:54:58
212986;N;BR-PR;2020-07-21 13:02:12
232694;N;;2021-01-28 13:03:12
55920;N;BR-SP;2014-10-08 11:35:28
113033;N;BR-SP;2017-07-25 00:22:51
174653;N;;2019-08-20 20:14:13
21671;N;BR-PR;2011-01-02 21:58:38
56098;N;BR-RJ;2014-10-12 17:28:41
11548;N;BR-PA;2008-08-20 20:03:00
183492;F;BR-GO;2019-11-24 17:08:15
3361;N;BR-MG;2005-07-09 10:01:20
86261;N;;2016-06-11 16:02:41
214302;N;BR-BA;2020-07-29 14:15:33
248370;N;BR-MG;2021-07-07 14:17:18
27608;N;BR-SP;2011-11-22 12:11:46
104678;N;BR-SP;2017-04-03 13:53:49
112859;N;;2017-07-22 14:09:51
30049;N;BR-BA;2012-03-22 12:44:16
222933;N;BR-SP;2020-10-16 12:48:10
105026;N;;2017-04-08 04:20:49
192799;M;;2020-02-29 11:23:22
26670;N;BR-MG;2011-10-09 10:09:41
55421;N;BR-PR;2014-09-26 10:14:53
148456;N;BR-ES;2018-10-09 12:33:11
191746;F;BR-RJ;2020-02-17 09:49:08
197153;N;;2020-04-19 19:25:02
256171;N;;2021-10-09 12:40:47
79187;N;;2016-02-18 15:44:06
123563;N;;2017-11-30 22:42:28
12049;N;BR-SP;2008-10-10 06:07:21
3884;N;BR-SP;2005-10-02 16:17:14
41414;N;;2013-06-28 14:49:41
192271;N;;2020-02-23 02:32:18
85224;N;BR-RJ;2016-05-24 14:40:59
122507;N;BR-SC;2017-11-20 12:50:36
4913;N;BR-PE;2006-03-30 07:53:56
222321;N;;2020-10-09 17:03:07
203928;N;;2020-06-08 14:49:18
223111;N;BR-MT;2020-10-18 16:38:54
184957;M;BR-RJ;2019-12-03 10:44:53
146170;M;;2018-09-10 16:07:38
259103;M;;2021-11-12 21:48:40
193088;N;;2020-03-03 11:30:32
22019;N;BR-PB;2011-01-27 16:29:40
163681;M;;2019-04-18 08:39:18
241350;N;;2021-04-23 18:35:34
21518;N;BR-RS;2010-12-21 18:46:46
247958;N;;2021-07-02 23:33:48
94828;N;;2016-10-25 20:42:02
177622;M;;2019-09-20 20:46:01
71320;N;BR-RJ;2015-09-21 15:37:23
79354;N;;2016-02-21 17:32:33
163269;N;BR-SP;2019-04-13 08:43:38
184715;N;;2019-11-30 21:15:56
227735;N;BR-SP;2020-12-04 12:26:10
30661;N;BR-RJ;2012-04-20 19:55:09
228040;N;;2020-12-07 17:41:52
260073;N;BR-SP;2021-11-22 15:31:53
4501;N;BR-AM;2006-01-19 17:09:29
174959;N;BR-RJ;2019-08-23 20:24:35
12010;N;BR-MT;2008-10-07 08:00:26
174740;N;;2019-08-21 16:32:48
